Signi70,Sp70,Sp70/Sbg70,Sconv70,Stot70,FWHMa70,FWHMb070,PA070,Signi160,Sp160,Sp160/Sbg160,Sconv160,Stot160,FWHMa160,FWHMb160,PA160,Signi250,Sp250,Sp250/Sbg250,Sconv250,Stot250,FWHMa250,FWHMb250,PA250,Signi350,Sp350,Sp350/Sbg350,Sconv350,Stot350,FWHMa350,FWHMb350,PA350,Signi500,Sp500,Sp500/Sbg500,Stot500,FWHMa500,FWHMb500,PA500,SigniNH2,NpH2,NpH2/NbgH2,NconvH2,NbgH2,FWHMaNH2,FWHMbNH2,PANH2,NSED,Region,Coretype
0.0,0.0247,0.14,0.308,0.0575,46.0,43.0,99.0,24.9,0.772,0.29,1.47,2.37,27.0,14.0,119.0,30.1,1.2,0.35,1.56,2.39,29.0,18.0,120.0,28.2,0.92,0.31,1.03,1.3,32.0,25.0,127.0,18.5,0.523,0.2,0.449,39.0,36.0,-44.0,41.2,2.0,0.44,0.9,5.0,32.0,21.0,121.0,4.0,Orion,2
0.0,0.00235,0.05,0.00809,0.0723,38.0,8.0,192.0,0.0,0.153,0.13,0.656,0.96,38.0,35.0,112.0,6.2,0.386,0.17,0.719,1.14,38.0,26.0,33.0,6.9,0.443,0.19,0.521,0.728,36.0,25.0,34.0,0.0,0.329,0.13,0.322,37.0,36.0,41.0,9.2,2.0,0.23,0.7,7.0,36.0,22.0,209.0,2.0,Aquilia,2
1.4,-0.0065,0.761,-0.044,0.16,36.3,20.8,46.6,0.0,0.047,0.358,0.068,0.094,20.7,13.8,19.0,11.3,0.21,0.633,0.18,0.25,18.2,18.2,171.0,6.9,0.23,0.565,0.21,0.25,25.1,24.9,162.4,8.7,0.24,0.625,0.28,37.9,36.3,177.2,11.4,13.4,0.6,0.1,24.18,21.2,18.2,2.2,3.0,Cepheus,2
0.4,-0.00214,-0.04,-0.0154,0.156,110.0,14.0,74.0,0.0,0.0437,0.04,0.294,0.913,86.0,78.0,68.0,6.0,0.487,0.27,1.31,3.89,66.0,39.0,67.0,8.3,0.702,0.36,1.13,3.0,66.0,38.0,66.0,9.6,0.836,0.45,1.81,63.0,41.0,60.0,18.9,4.0,0.78,3.0,5.0,54.0,38.0,59.0,3.0,Aquilia,2
0.0,0.0216,0.2,0.247,0.495,40.0,40.0,12.0,20.0,0.527,0.26,1.16,1.84,34.0,14.0,121.0,28.1,1.04,0.39,1.53,1.81,38.0,18.0,113.0,17.1,0.774,0.32,0.955,0.806,43.0,25.0,107.0,13.1,0.54,0.27,0.49,54.0,36.0,101.0,29.6,2.0,0.45,0.8,4.0,40.0,18.0,113.0,4.0,Orion,2
0.0,0.025,1.02,0.25,0.14,46.6,31.8,127.9,0.0,0.0063,0.033,0.021,0.1,46.3,22.7,9.7,6.0,0.2,0.396,0.27,0.49,35.3,19.5,6.5,9.0,0.3,0.592,0.31,0.49,29.9,26.7,42.4,13.6,0.25,0.453,0.3,50.2,36.3,5.7,13.4,20.5,0.9,0.3,23.55,33.0,27.0,166.5,3.0,Cepheus,2
126.0,1.64,19.63,2.94,3.99,12.0,10.0,75.0,322.6,8.75,6.64,9.52,11.6,14.0,14.0,60.0,443.0,8.32,3.51,7.98,8.29,18.0,18.0,-40.0,265.7,5.33,2.23,5.29,5.76,25.0,25.0,23.0,118.3,3.51,1.82,3.68,36.0,36.0,-10.0,229.1,10.0,1.35,4.0,10.0,19.0,18.0,-2.0,4.0,Orion,3
15.3,0.35,8.62,0.41,0.29,9.0,8.0,22.0,16.5,0.43,0.91,0.54,0.32,18.0,14.0,14.0,6.0,0.24,0.35,0.24,0.18,18.0,18.0,78.0,13.3,0.18,0.26,0.17,0.1,25.0,25.0,-86.0,6.3,0.081,0.14,0.036,36.0,36.0,18.0,10.3,0.4,0.35,0.1,1.1,20.0,18.0,-63.0,5.0,Lupus,3
1576.0,23.0,312.79,760.0,49.0,9.0,8.0,4.0,1452.0,38.0,16.73,1100.0,46.0,13.0,13.0,150.0,1586.0,25.0,7.31,620.0,26.0,18.0,18.0,25.0,835.0,14.0,4.51,360.0,14.0,24.0,24.0,128.0,502.0,6.64,3.19,6.6,36.0,36.0,83.0,638.0,43.56,3.59,10.95,12.15,18.0,18.0,42.0,5.0,Corona Australis,3
0.0,0.0417,0.57,0.315,0.031,35.0,22.0,185.0,16.3,0.583,0.36,0.772,0.83,17.0,14.0,147.0,31.5,1.53,0.4,1.47,1.37,18.0,18.0,173.0,37.4,2.13,0.46,2.12,2.33,25.0,25.0,66.0,16.3,2.27,0.53,2.48,38.0,36.0,46.0,95.4,10.0,0.59,4.0,20.0,23.0,18.0,166.0,4.0,Aquilia,3
48.1,0.54,39.096,0.56,0.78,10.3,8.4,38.6,59.1,1.1,23.818,1.1,1.0,13.5,13.5,42.0,52.1,0.63,-13.167,0.55,0.51,18.2,18.2,122.4,18.2,0.23,-3.551,0.21,0.21,24.9,24.9,106.4,0.0,0.041,4.18,0.01,36.3,36.3,27.7,6.5,3.2,0.9,0.0,3.675,22.9,18.2,126.6,4.0,Cepheus,3
91.0,0.984,12.34,2.34,2.88,14.0,12.0,144.0,105.8,3.77,2.47,4.25,5.76,14.0,14.0,49.0,67.8,4.17,1.28,4.0,4.55,18.0,18.0,32.0,48.9,3.22,0.87,3.2,3.23,25.0,25.0,83.0,28.5,1.81,0.53,1.64,36.0,36.0,102.0,56.6,8.0,0.56,2.0,10.0,23.0,19.0,133.0,5.0,Aquilia,3
12.6,0.138,2.12,0.363,0.44,17.0,11.0,117.0,29.9,0.95,0.84,1.28,1.47,18.0,14.0,120.0,41.1,2.44,1.02,2.58,3.07,21.0,18.0,186.0,40.6,2.7,0.94,2.88,3.03,29.0,25.0,191.0,32.8,2.59,1.03,3.38,49.0,36.0,188.0,99.7,20.0,1.21,5.0,10.0,24.0,19.0,179.0,4.0,Aquilia,3
39.4,0.529,7.59,0.791,1.12,12.0,8.0,101.0,35.8,1.19,0.9,1.56,1.76,17.0,14.0,122.0,25.9,1.67,0.63,1.76,2.02,21.0,18.0,168.0,22.2,1.7,0.54,1.74,1.93,27.0,25.0,157.0,14.6,1.11,0.37,1.14,36.0,36.0,58.0,24.5,4.0,0.34,1.0,10.0,26.0,21.0,174.0,5.0,Aquilia,3
115.1,1.83,0.67,2.29,2.62,10.0,8.0,58.0,58.6,1.3,0.16,1.51,1.77,12.0,11.0,126.0,54.5,1.27,0.12,1.21,1.13,18.0,18.0,144.0,27.5,0.684,0.08,0.678,0.593,25.0,25.0,-24.0,0.0,0.142,0.02,0.0704,43.0,36.0,-33.0,17.9,1.0,0.13,0.3,8.0,21.0,18.0,-11.0,2.0,Ophiuchus,3
29.6,0.381,3.8,0.499,0.595,10.0,8.0,68.0,18.3,0.377,0.34,0.47,0.517,13.0,11.0,77.0,18.7,0.384,0.18,0.368,0.276,18.0,18.0,-21.0,10.0,0.219,0.11,0.217,0.157,25.0,25.0,-12.0,0.0,0.0459,0.02,0.0161,36.0,36.0,-9.0,10.4,0.6,0.26,0.2,2.3,22.0,18.0,-7.0,0.0,Ophiuchus,3
842.5,18.6,150.88,25.7,24.2,11.0,8.0,121.0,441.8,13.6,27.14,16.0,16.4,15.0,14.0,103.0,574.5,7.64,24.91,7.33,7.36,18.0,18.0,-46.0,307.2,4.04,11.93,4.01,3.85,25.0,25.0,-38.0,118.0,1.95,6.27,1.6,36.0,36.0,-30.0,161.5,8.0,10.51,2.0,0.7,19.0,18.0,-6.0,4.0,Orion,3
80.0,0.97,51.0,39.0,1.6,12.0,8.0,130.0,38.0,0.93,2.28,28.0,0.84,14.0,13.0,129.0,33.0,0.54,0.61,14.0,0.44,18.0,18.0,33.0,15.0,0.32,0.32,8.4,0.33,24.0,24.0,6.0,0.0,0.187,0.15,0.053,36.0,36.0,140.0,12.0,1.05,0.27,0.26,3.84,18.0,18.0,91.0,4.0,Corona Australis,3
51.1,0.517,3.45,1.25,1.92,20.0,9.0,61.0,105.4,3.76,2.44,6.85,7.64,27.0,14.0,73.0,89.8,4.06,1.39,5.13,6.2,28.0,18.0,75.0,60.9,3.01,0.89,3.3,3.44,31.0,25.0,76.0,30.2,2.2,0.78,2.69,43.0,36.0,61.0,41.6,8.0,0.72,3.0,10.0,27.0,20.0,75.0,5.0,Aquilia,3
2534.0,40.8,229.53,44.4,62.3,8.0,8.0,106.0,2022.0,54.2,53.04,59.0,78.9,14.0,14.0,82.0,1727.0,35.0,10.72,33.6,37.1,18.0,18.0,-26.0,938.2,19.8,6.32,19.6,20.3,25.0,25.0,-44.0,507.0,11.1,9.32,10.9,36.0,36.0,4.0,570.1,30.0,3.37,9.0,9.0,23.0,20.0,-11.0,4.0,Orion,3
68.5,0.527,2.78,1.77,2.93,21.0,12.0,104.0,59.3,1.39,0.8,2.23,3.37,20.0,15.0,119.0,70.9,2.22,0.61,2.51,2.9,23.0,18.0,-42.0,52.6,2.04,0.49,2.03,2.33,25.0,25.0,120.0,47.6,1.93,0.54,2.09,38.0,36.0,122.0,95.7,7.0,0.4,2.0,20.0,25.0,18.0,-44.0,4.0,Orion,3
6.0,0.0332,0.11,0.11,0.207,35.0,8.0,-34.0,33.9,0.859,0.19,1.21,1.42,18.0,14.0,118.0,106.0,2.98,0.44,3.03,3.26,20.0,18.0,117.0,104.7,3.19,0.52,3.17,3.16,25.0,25.0,115.0,69.1,2.85,0.6,2.92,36.0,36.0,-33.0,259.1,10.0,0.97,4.0,10.0,21.0,18.0,119.0,4.0,Orion,3
90.1,1.09,13.78,1.99,2.61,15.0,8.0,40.0,138.6,3.12,1.78,5.32,8.61,16.0,13.0,58.0,156.8,5.8,1.23,5.71,8.05,19.0,18.0,117.0,141.3,5.13,1.01,5.09,5.92,25.0,25.0,123.0,134.8,3.72,0.83,3.84,36.0,36.0,128.0,239.9,17.9,1.26,6.2,14.1,25.0,21.0,123.0,2.0,Ophiuchus,3
1850.0,56.0,3.41,2000.0,150.0,10.0,8.0,16.0,3948.0,140.0,3.25,4700.0,200.0,16.0,13.0,173.0,4962.0,100.0,3.79,2700.0,120.0,18.0,18.0,173.0,3457.0,56.0,3.51,1400.0,58.0,24.0,24.0,138.0,2798.0,23.7,2.87,24.0,36.0,36.0,140.0,1053.0,120.8,4.53,31.54,26.64,19.0,18.0,8.0,5.0,Corona Australis,3
1223.0,22.4,61.39,24.4,30.0,8.0,8.0,78.0,484.7,11.9,4.24,12.9,15.4,11.0,11.0,79.0,303.2,8.33,1.63,8.0,6.45,18.0,18.0,24.0,160.9,4.05,0.84,4.02,3.12,25.0,25.0,2.0,62.1,1.57,0.35,1.06,36.0,36.0,-1.0,89.0,5.9,0.8,1.6,7.5,21.0,18.0,17.0,3.0,Ophiuchus,3
487.8,5.26,37.09,10.7,17.3,13.0,11.0,113.0,1461.0,36.0,16.55,52.6,71.2,18.0,14.0,112.0,2310.0,45.2,9.3,43.3,47.9,18.0,18.0,27.0,1384.0,27.5,5.99,27.3,29.1,25.0,25.0,-43.0,714.1,14.9,4.07,14.5,36.0,36.0,114.0,1300.0,70.0,4.12,20.0,20.0,18.0,18.0,-24.0,4.0,Orion,3
49.4,0.788,1.84,1.09,1.89,11.0,8.0,-10.0,76.9,1.79,0.65,2.15,3.12,13.0,11.0,142.0,123.3,2.88,0.63,2.76,2.56,18.0,18.0,-14.0,79.6,2.35,0.58,2.33,2.02,25.0,25.0,135.0,53.7,1.52,0.43,1.21,36.0,36.0,-18.0,98.9,6.7,1.26,1.7,5.3,18.0,18.0,-12.0,3.0,Ophiuchus,3
21.5,0.45,9.83,0.49,0.42,8.0,8.0,-79.0,19.2,0.5,6.89,0.72,0.58,40.0,18.0,14.0,-19.0,0.71,1.22,0.56,0.49,18.0,18.0,-40.0,33.5,0.53,1.21,0.51,0.43,25.0,25.0,-82.0,23.8,0.38,0.98,0.31,36.0,36.0,85.0,41.5,1.9,2.5,0.5,0.8,18.0,18.0,85.0,5.0,Lupus,3
0.4,-0.00386,-0.01,-0.0631,1.06,90.0,60.0,81.0,10.4,0.325,0.11,2.9,13.5,91.0,55.0,47.0,13.6,0.897,0.17,2.4,7.74,75.0,37.0,23.0,13.9,1.06,0.23,1.9,8.55,66.0,60.0,33.0,14.6,0.853,0.2,1.83,60.0,40.0,28.0,23.9,1.9,0.29,1.5,6.7,66.0,53.0,126.0,0.0,Ophiuchus,3
21.0,0.22,1.06,15.0,0.94,14.0,12.0,106.0,49.0,0.99,5.99,42.0,2.6,18.0,15.0,103.0,53.0,0.76,4.32,23.0,1.4,21.0,19.0,59.0,25.0,0.41,2.78,11.0,0.55,26.0,24.0,30.0,12.0,0.179,1.46,0.17,36.0,36.0,40.0,19.0,1.33,2.67,0.37,0.5,20.0,18.0,30.0,5.0,Corona Australis,3
69.0,1.13,15.55,1.44,1.49,10.0,8.0,125.0,384.3,11.1,8.49,12.1,9.73,14.0,14.0,104.0,653.9,12.3,5.07,11.8,10.4,18.0,18.0,60.0,439.3,9.02,3.47,8.95,9.16,25.0,25.0,127.0,216.8,6.39,3.37,6.82,36.0,36.0,83.0,620.8,40.0,2.59,10.0,10.0,19.0,18.0,20.0,4.0,Orion,3
521.8,8.1,169.276,8.1,8.2,8.4,8.4,42.4,794.6,18.0,52.545,18.0,22.0,13.5,13.5,60.2,1236.0,18.0,8.748,16.0,16.0,18.2,18.2,169.4,858.0,12.0,5.062,11.0,12.0,24.9,24.9,5.8,540.8,8.4,5.118,9.3,36.3,36.3,21.5,434.2,367.6,1.9,3.7,190.1,21.9,18.2,138.8,5.0,Cepheus,3
73.6,1.27,7.65,1.52,1.77,9.0,8.0,101.0,46.6,0.0368,0.0,0.001,0.0378,0.0,0.0,0.0,43.7,1.23,0.22,1.17,0.998,18.0,18.0,137.0,23.9,0.816,0.16,0.809,0.734,25.0,25.0,126.0,17.0,0.51,0.11,0.516,36.0,36.0,135.0,23.0,1.7,0.19,0.5,9.2,20.0,18.0,-17.0,3.0,Ophiuchus,3
25.2,0.47,11.04,0.52,0.48,8.0,8.0,-31.0,22.2,0.71,1.33,0.83,0.68,36.8,14.0,14.0,45.0,0.55,0.69,0.53,0.47,18.0,18.0,84.0,23.2,0.36,0.5,0.36,0.33,25.0,25.0,35.0,13.5,0.22,0.34,0.2,36.0,36.0,-59.0,22.2,0.9,0.63,0.2,1.5,19.0,18.0,73.0,5.0,Lupus,3
52.4,0.0172,0.0,0.001,0.272,0.0,0.0,0.0,42.9,1.16,1.06,1.3,1.63,14.0,14.0,84.0,52.1,1.14,0.85,1.16,1.14,20.0,18.0,47.0,34.6,0.98,0.92,1.03,1.38,28.0,25.0,-8.0,27.4,0.636,0.85,0.999,40.0,36.0,18.0,36.2,2.0,0.73,0.5,3.0,21.0,18.0,29.0,4.0,Orion,3
145.0,0.959,0.19,4.86,3.99,25.0,17.0,104.0,102.3,4.06,0.32,6.65,6.93,21.0,14.0,93.0,37.5,2.34,0.24,2.6,2.63,22.0,18.0,87.0,24.0,1.4,0.2,1.55,1.61,31.0,25.0,74.0,13.6,0.956,0.17,0.966,43.0,36.0,48.0,6.0,0.7,0.1,0.2,7.0,27.0,19.0,117.0,5.0,Aquilia,3
160.4,2.72,62.69,3.07,3.5,9.0,8.0,94.0,144.6,5.46,4.2,5.94,5.86,14.0,14.0,60.0,94.5,4.68,1.37,4.49,4.8,18.0,18.0,135.0,62.5,3.55,0.99,3.7,3.95,27.0,25.0,122.0,52.7,2.29,0.78,2.45,36.0,36.0,32.0,34.0,9.0,0.74,4.0,10.0,31.0,22.0,134.0,5.0,Aquilia,3
48.6,0.769,7.51,1.19,1.18,12.0,8.0,134.0,51.1,1.11,0.89,1.5,1.46,15.0,11.0,113.0,53.2,1.5,0.59,1.44,1.02,18.0,18.0,-20.0,29.1,0.951,0.37,0.944,0.753,25.0,25.0,-14.0,20.1,0.563,0.24,0.425,36.0,36.0,2.0,47.2,3.4,0.9,0.8,3.7,18.0,18.0,17.0,3.0,Ophiuchus,3
6.5,0.0708,0.85,0.169,0.157,21.0,9.0,69.0,12.1,0.342,0.6,0.397,0.381,15.0,14.0,98.0,23.0,0.472,1.1,0.453,0.391,18.0,18.0,34.0,18.0,0.355,0.87,0.352,0.333,25.0,25.0,-28.0,9.4,0.211,0.59,0.19,36.0,36.0,-10.0,23.5,1.0,1.55,0.3,0.7,22.0,18.0,-20.0,4.0,Orion,3
36.4,0.563,7.31,0.732,0.968,10.0,8.0,106.0,230.3,6.95,6.52,7.57,7.13,14.0,14.0,119.0,369.5,8.63,5.01,8.28,7.85,18.0,18.0,17.0,251.1,5.88,3.19,5.84,5.84,25.0,25.0,24.0,152.4,3.77,2.38,3.67,36.0,36.0,-7.0,451.7,20.0,3.31,7.0,7.0,22.0,18.0,10.0,4.0,Orion,3
152.2,2.59,31.91,2.82,3.28,8.0,8.0,117.0,543.8,17.7,9.08,19.3,16.4,14.0,14.0,68.0,573.8,17.5,4.68,16.7,15.5,18.0,18.0,113.0,370.8,12.3,3.34,12.2,12.6,25.0,25.0,110.0,235.4,7.22,2.15,6.64,36.0,36.0,123.0,747.5,40.0,2.64,10.0,20.0,22.0,19.0,-41.0,4.0,Orion,3
87.8,1.54,16.26,2.46,2.14,13.0,8.0,111.0,80.9,3.21,1.79,3.49,3.94,14.0,14.0,144.0,64.7,3.57,0.96,3.55,3.55,19.0,18.0,165.0,52.5,2.58,0.6,2.56,2.26,25.0,25.0,157.0,27.5,1.35,0.3,0.987,36.0,36.0,166.0,66.6,10.0,0.65,3.0,20.0,24.0,19.0,150.0,5.0,Aquilia,3
10.8,0.0198,0.0,0.001,0.242,0.0,0.0,0.0,55.6,1.46,0.56,3.4,4.84,36.0,15.0,-12.0,125.3,3.74,0.91,5.45,8.03,32.0,20.0,-15.0,121.4,4.13,1.03,4.42,5.93,29.0,25.0,-24.0,103.0,3.35,1.06,3.88,37.0,36.0,21.0,264.6,20.0,1.68,6.0,9.0,28.0,22.0,-19.0,4.0,Orion,3
591.2,3.36,3.22,9.75,20.9,15.0,14.0,111.0,588.6,19.8,12.15,37.4,61.2,21.0,17.0,127.0,505.4,22.0,5.41,22.9,32.8,20.0,18.0,147.0,264.1,13.8,2.88,14.1,14.9,26.0,25.0,135.0,148.4,8.03,2.24,8.62,38.0,36.0,125.0,115.8,30.0,1.98,8.0,10.0,25.0,18.0,154.0,5.0,Aquilia,3
383.1,5.61,48.91,10.3,12.1,13.0,10.0,93.0,989.5,26.6,23.97,29.0,41.8,14.0,14.0,69.0,1273.0,26.9,10.02,25.8,26.9,18.0,18.0,39.0,775.0,16.1,6.37,16.0,17.0,25.0,25.0,104.0,440.1,9.16,5.92,8.49,36.0,36.0,61.0,827.4,40.0,3.75,10.0,10.0,19.0,18.0,-31.0,4.0,Orion,3
84.3,1.63,1.75,2.06,2.19,10.0,8.0,63.0,227.4,11.3,1.6,14.0,18.4,16.0,14.0,172.0,183.1,14.9,1.44,16.8,18.1,23.0,18.0,184.0,188.6,12.1,1.32,13.5,14.1,32.0,25.0,170.0,121.7,7.62,1.03,7.95,39.0,36.0,174.0,237.8,30.0,1.73,10.0,20.0,31.0,18.0,180.0,5.0,Aquilia,3
887.9,12.1,131.79,25.0,28.8,13.0,11.0,59.0,1758.0,46.8,43.23,51.7,79.3,14.0,14.0,-37.0,1367.0,34.8,20.16,33.4,45.4,18.0,18.0,-24.0,774.8,18.6,7.6,18.5,18.9,25.0,25.0,120.0,339.6,9.13,5.57,8.84,36.0,36.0,40.0,605.5,30.0,4.69,8.0,7.0,18.0,18.0,-30.0,4.0,Orion,3
97.7,1.09,18.97,2.37,3.19,14.0,11.0,94.0,86.2,2.35,2.06,2.85,3.73,15.0,14.0,122.0,86.5,2.42,1.37,2.38,2.79,19.0,18.0,10.0,65.6,1.85,1.0,1.84,2.0,25.0,25.0,-5.0,42.1,1.39,0.96,1.51,36.0,36.0,74.0,83.7,4.0,0.82,1.0,6.0,22.0,18.0,14.0,4.0,Orion,3
25.6,0.44,6.735,0.47,0.65,12.5,8.4,43.2,60.2,1.9,2.322,2.1,2.4,15.1,13.5,52.0,57.9,1.2,1.401,1.1,1.4,18.7,18.2,48.0,22.4,0.58,0.833,0.53,0.55,24.9,24.9,163.8,17.2,0.37,0.749,0.28,36.3,36.3,27.4,6.5,6.8,0.5,0.1,14.92,18.4,18.2,46.8,5.0,Cepheus,3
31660.0,306.0,45.52,683.0,1130.0,15.0,10.0,54.0,22830.0,634.0,19.15,891.0,1340.0,17.0,15.0,69.0,15850.0,400.0,8.93,405.0,512.0,20.0,18.0,-32.0,8977.0,221.0,9.5,219.0,242.0,25.0,25.0,69.0,3916.0,102.0,11.77,101.0,36.0,36.0,46.0,3192.0,200.0,7.18,60.0,30.0,22.0,19.0,-8.0,4.0,Orion,3
30.2,0.77,102.794,0.77,0.79,14.6,8.4,35.1,24.3,0.71,5.204,0.71,0.68,13.5,13.5,34.8,34.9,0.55,2.234,0.49,0.41,18.2,18.2,87.1,20.4,0.31,1.07,0.28,0.23,24.9,24.9,52.9,13.4,0.19,0.708,0.12,37.0,36.3,58.2,17.6,9.8,0.6,0.1,15.64,19.1,18.2,102.2,5.0,Cepheus,3
153.1,1.07,0.22,4.41,5.25,53.0,9.0,-50.0,244.9,7.16,0.62,13.2,25.6,21.0,17.0,-17.0,304.1,8.44,0.81,11.4,18.9,29.0,20.0,-40.0,315.5,8.08,0.97,8.72,12.4,30.0,25.0,128.0,207.6,5.75,0.87,6.21,36.0,36.0,-32.0,284.0,20.0,1.62,7.0,10.0,33.0,23.0,126.0,4.0,Orion,3
100.5,1.3,109.373,1.3,1.6,8.5,8.4,110.4,71.8,1.4,24.139,1.4,1.2,13.5,13.5,32.9,82.3,0.94,1138.182,0.83,0.66,18.2,18.2,95.7,44.7,0.57,-87.483,0.52,0.47,24.9,24.9,120.0,22.8,0.29,-66.542,0.24,36.3,36.3,131.6,26.4,15.5,2.2,0.1,6.93,18.7,18.2,101.6,5.0,Cepheus,3
17.0,0.015,0.0,0.001,0.063,0.0,0.0,0.0,26.2,0.0691,0.0,0.001,0.702,0.0,0.0,0.0,25.7,3.27,1.01,6.28,15.9,34.0,30.0,153.0,38.6,3.89,1.1,5.56,12.9,39.0,38.0,170.0,55.0,3.09,0.76,3.84,40.0,37.0,174.0,70.3,10.0,0.71,6.0,20.0,35.0,23.0,165.0,4.0,Aquilia,3
94.9,0.0158,0.0,0.001,0.384,0.0,0.0,0.0,114.8,0.0391,0.0,0.001,0.497,0.0,0.0,0.0,71.0,4.11,1.72,4.09,4.45,19.0,18.0,197.0,57.1,3.06,1.04,3.13,3.27,26.0,25.0,187.0,27.9,2.45,0.9,2.77,41.0,36.0,205.0,66.5,9.0,0.71,4.0,10.0,30.0,20.0,202.0,4.0,Aquilia,3
68.5,0.961,2.54,1.75,2.09,14.0,9.0,94.0,263.0,7.97,2.03,10.2,10.8,16.0,14.0,119.0,444.7,12.9,2.65,12.3,12.8,18.0,18.0,-45.0,322.7,10.1,2.65,10.0,11.0,25.0,25.0,90.0,221.4,6.81,4.11,11.4,37.0,36.0,24.0,745.8,40.0,4.2,9.0,8.0,18.0,18.0,28.0,3.0,Orion,3
29.2,0.426,2.71,0.534,0.588,10.0,8.0,50.0,42.0,1.04,0.68,1.14,0.948,14.0,14.0,81.0,63.6,0.93,0.38,0.893,0.747,18.0,18.0,166.0,39.3,0.56,0.24,0.555,0.496,25.0,25.0,105.0,21.2,0.288,0.14,0.201,36.0,36.0,130.0,13.6,1.5,0.1,1.8,44.8,21.0,18.0,153.0,5.0,Taurus,3
11.0,0.17,-27.01,6.4,0.32,11.0,8.0,10.0,16.0,0.38,10.57,11.0,0.41,13.0,13.0,173.0,25.0,0.21,7.41,5.2,0.19,18.0,18.0,148.0,11.0,0.11,3.64,2.9,0.077,24.0,24.0,92.0,0.0,0.00642,0.15,0.0017,36.0,36.0,164.0,10.0,0.43,1.31,0.11,0.33,18.0,18.0,162.0,4.0,Corona Australis,3
764.6,10.0,6.11,19.4,27.4,12.0,11.0,35.0,779.8,21.2,1.64,29.5,40.3,18.0,14.0,102.0,649.6,18.8,1.3,20.1,27.9,21.0,18.0,98.0,370.6,13.3,1.24,13.2,14.6,25.0,25.0,125.0,215.4,10.4,1.63,11.6,36.0,36.0,73.0,229.9,10.0,0.71,5.0,20.0,28.0,19.0,6.0,4.0,Orion,3
6341.0,51.2,0.94,305.0,452.0,27.0,20.0,169.0,2213.0,112.0,1.63,236.0,315.0,26.0,16.0,182.0,679.2,76.7,1.74,99.4,127.0,29.0,18.0,188.0,636.0,43.0,1.65,47.0,50.8,31.0,25.0,207.0,350.8,22.9,1.69,28.4,45.0,36.0,206.0,158.2,20.0,1.42,9.0,20.0,34.0,18.0,187.0,5.0,Aquilia,3
66.8,1.11,15.12,1.48,1.98,10.0,8.0,111.0,359.3,9.7,5.96,10.8,10.8,14.0,14.0,100.0,557.6,10.0,2.74,9.63,10.2,18.0,18.0,79.0,338.2,7.42,1.74,7.36,7.76,25.0,25.0,50.0,198.5,5.68,2.39,5.71,36.0,36.0,127.0,440.2,20.0,1.24,7.0,20.0,24.0,18.0,16.0,4.0,Orion,3
190.5,2.01,0.58,9.03,8.27,73.0,9.0,73.0,296.6,9.52,1.15,16.8,44.3,21.0,16.0,48.0,230.9,8.56,0.98,12.6,24.6,31.0,21.0,68.0,185.1,6.3,0.91,7.95,14.6,38.0,28.0,70.0,154.0,4.29,0.81,5.26,36.0,36.0,104.0,133.2,10.0,1.1,5.0,9.0,34.0,30.0,103.0,4.0,Orion,3
9.4,0.25,43.977,0.28,0.37,87.1,10.0,123.4,10.9,0.17,0.893,0.57,0.79,48.5,23.5,162.0,16.7,0.43,0.687,0.64,1.9,35.5,22.2,11.6,28.4,0.58,0.892,0.77,2.1,44.7,34.3,34.3,30.4,0.53,0.771,1.0,55.2,39.5,41.4,38.9,37.5,1.1,0.7,35.72,40.6,28.0,33.4,5.0,Cepheus,3
52.3,0.769,8.6,0.887,1.08,9.0,8.0,99.0,21.7,0.437,0.49,0.549,0.552,13.0,11.0,79.0,18.9,0.418,0.23,0.402,0.338,18.0,18.0,81.0,10.7,0.241,0.13,0.239,0.205,25.0,25.0,4.0,0.0,0.05,0.03,0.0173,36.0,36.0,43.0,9.1,0.6,0.28,0.1,2.0,18.0,18.0,21.0,0.0,Ophiuchus,3
1359.0,15.3,54.55,25.0,37.0,12.0,9.0,97.0,1422.0,45.5,12.4,51.5,59.7,14.0,14.0,78.0,1037.0,28.7,4.34,27.6,30.5,18.0,18.0,71.0,471.7,16.4,3.45,16.3,18.0,25.0,25.0,126.0,242.6,7.94,2.13,7.78,36.0,36.0,-17.0,202.1,20.0,0.78,4.0,20.0,21.0,18.0,8.0,4.0,Orion,3
97.9,1.66,14.0,2.02,2.51,10.0,8.0,31.0,190.2,8.81,2.85,10.5,10.0,15.0,14.0,92.0,96.4,7.39,1.26,7.09,6.57,18.0,18.0,66.0,67.6,4.2,0.73,4.16,2.96,25.0,25.0,101.0,48.4,1.91,0.37,1.24,36.0,36.0,35.0,49.3,9.0,0.58,2.0,20.0,18.0,18.0,78.0,5.0,Aquilia,3
61.3,0.955,0.63,1.04,1.93,8.0,8.0,127.0,81.9,1.88,0.34,2.25,2.15,13.0,11.0,98.0,168.8,3.66,0.44,3.51,2.34,18.0,18.0,140.0,110.4,2.49,0.34,2.47,1.48,25.0,25.0,143.0,57.3,1.2,0.19,0.631,36.0,36.0,-7.0,121.1,8.5,0.9,2.2,9.4,19.0,18.0,-30.0,3.0,Ophiuchus,3
